EventTime;AspectName;Category;Message;FromValue;ToValue;Path;ObjectName;ObjectDescription;SourceName;UserAccount;Condition;SubCondition;NodeName;Component;Class
 2021-06-01 05:29:55;;System Condition Event;Controller_4   (0000) Status OK;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:29:56;Control Module;AuditEvent_OperatorAction;HSICmd.AutoMode True -> False ;True;False;[Control Structure]Root/RGAX1_CN/RGAX1_PR/Applications/Application_3/Control Modules/U_32B10_00/K5 KOP09A/K5_TC/TC11008;TC11008;kopenyter bemeno homerseklet szab;{5B60A5F6-E947-4923-B6AA-8A62F45179DF};RGAX3\TothL;;;OW02E-AX1;Audit Trail configuration;
 2021-06-01 05:29:57;;Process Simple Event;LLL Rising;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 05:29:58;;System Condition Event;Controller_4   (0000) Channel error;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:29:59;;System Condition Event;Controller_4   (0000) Status OK;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:30:00;;Process Simple Event;MOP not completed activated;;;;KIFAGY2;2 gcs, egymáshoz reteszelve;KIFAGY2Un;;;;;;1
 2021-06-01 05:30:00;Control Module;AuditEvent_OperatorAction;HSICmd.OutManValue 62.67929 -> 0 ;62.67929;0;[Control Structure]Root/RGAX1_CN/RGAX1_PR/Applications/Application_3/Control Modules/U_32B10_00/K5 KOP09A/K5_TC/TC11008;TC11008;kopenyter bemeno homerseklet szab;{5B60A5F6-E947-4923-B6AA-8A62F45179DF};RGAX3\TothL;;;OW02E-AX1;Audit Trail configuration;
 2021-06-01 05:30:01;;System Condition Event;Controller_4   (0000) Channel error;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:30:02;;System Condition Event;Controller_4   (0000) Status OK;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:30:02;;Process Simple Event;L Rising;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 05:30:02;;Process Simple Event;MOP not completed activated;;;;KIFAGY2;2 gcs, egymáshoz reteszelve;KIFAGY2Un;;;;;;1
 2021-06-01 05:30:03;;System Condition Event;Controller_4   (0000) Channel error;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:30:04;;Process Simple Event;LLL Falling;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 05:30:05;;Process Simple Event;L Falling;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 05:30:05;;System Condition Event;Controller_4   (0000) Status OK;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:30:06;;System Condition Event;Controller_4   (0000) Channel error;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:30:09;;System Condition Event;Controller_4   (0000) Status OK;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:30:16;;System Condition Event;Controller_4   (0000) Channel error;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:30:17;;System Condition Event;Controller_4   (0000) Status OK;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:30:20;;Process Simple Event;MOP not completed deactivated;;;;KIFAGY2;2 gcs, egymáshoz reteszelve;KIFAGY2Un;;;;;;1
 2021-06-01 05:30:22;;Process Simple Event;L Rising;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 05:30:23;Control Module;AuditEvent_OperatorAction;HSICmd.Man0 False -> True ;False;True;[Control Structure]Root/RGAX1_CN/RGAX1_PR/Applications/Application_3/Control Modules/U_32B10_00/K5 KOP09A/KS11099/KS11099;KS11099;keringeto szivattyu be/ki kapcs.;{D8C99623-85C4-4D8A-BA83-1DD6E0777146};RGAX3\TothL;;;OW02E-AX1;Audit Trail configuration;
 2021-06-01 05:30:24;;Process Simple Event;L Falling;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 05:30:24;;System Condition Event;Controller_4   (0000) Channel error;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:30:24;Control Module;AuditEvent_OperatorAction;HSICmd.Man0 False -> True ;False;True;[Control Structure]Root/RGAX1_CN/RGAX1_PR/Applications/Application_3/Control Modules/U_32B10_00/K5 KOP09A/KSVG11094/KSVG11094;KSVG11094;kopenyter keringteto felso;{640B649F-2AB8-4973-B11C-3B5276575529};RGAX3\TothL;;;OW02E-AX1;Audit Trail configuration;
 2021-06-01 05:30:25;;System Condition Event;Controller_4   (0000) Status OK;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:30:26;;System Condition Event;Controller_4   (0000) Channel error;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:30:27;;System Condition Event;Controller_4   (0000) Status OK;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:30:31;;Process Simple Event;MOP not completed deactivated;;;;KIFAGY2;2 gcs, egymáshoz reteszelve;KIFAGY2Un;;;;;;1
 2021-06-01 05:30:32;Control Module;AuditEvent_OperatorAction;HSICmd.Man1 False -> True ;False;True;[Control Structure]Root/RGAX1_CN/RGAX1_PR/Applications/Application_3/Control Modules/U_32B10_00/GAZOLDAL01A/PC11062/KSVG11062/KSVG11062;KSVG11062;autoklav nitrogen BE;{65B7275B-0BC7-4EF6-B4A5-632F7011BF21};RGAX3\TothL;;;OW02E-AX1;Audit Trail configuration;
 2021-06-01 05:30:33;;Process Simple Event;Abnormal state Rising;;;;DIN1LDAL01AU_B10_00;;DIN1LDAL01AU_B10_00;;;;;;1
 2021-06-01 05:30:34;;System Condition Event;Controller_4   (0000) Channel error;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:30:34;;Process Simple Event;LL Falling;;;;PIT11011;autoklav nyomas;PIT11011;;;;;;113
 2021-06-01 05:30:35;;Process Simple Event;L Falling;;;;PIT11011;autoklav nyomas;PIT11011;;;;;;113
 2021-06-01 05:30:35;;System Condition Event;Controller_4   (0000) Status OK;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:30:35;;Process Simple Event;MOP not completed deactivated;;;;KIFAGY1;2 gcs, egymáshoz reteszelve;KIFAGY1Un;;;;;;1
 2021-06-01 05:30:38;;AuditEvent_Security;Logover user from RGAX3\TothL to RGAX3\readonly succeeded.;;;;;;{00000000-0000-0000-0000-000000000000};RGAX3\readonly;;;OW01-UNI2;Logover;
 2021-06-01 05:30:39;Control Module;AuditEvent_OperatorAction;HSICmd.Man0 False -> True ;False;True;[Control Structure]Root/RGAX1_CN/RGAX1_PR/Applications/Application_3/Control Modules/U_32B10_00/GAZOLDAL01A/PC11062/KSVG11062/KSVG11062;KSVG11062;autoklav nitrogen BE;{65B7275B-0BC7-4EF6-B4A5-632F7011BF21};RGAX3\TothL;;;OW02E-AX1;Audit Trail configuration;
 2021-06-01 05:30:40;;System Condition Event;Controller_4   (0000) Channel error;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:30:40;;Process Simple Event;Abnormal state Falling;;;;DIN1LDAL01AU_B10_00;;DIN1LDAL01AU_B10_00;;;;;;1
 2021-06-01 05:30:41;;Process Simple Event;L Rising;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 05:30:41;;System Condition Event;Controller_4   (0000) Status OK;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:30:42;;System Condition Event;Controller_4   (0000) Channel error;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:30:42;Control Module;AuditEvent_OperatorAction;HSICmd.Man1 False -> True ;False;True;[Control Structure]Root/RGAX1_CN/RGAX1_PR/Applications/Application_3/Control Modules/U_32B10_00/SZED GAZ22BA/KSVG11074/KSVG11074;KSVG11074;szedo legzo;{C7AD26AF-8CDA-427A-9C4A-8B070462AEBC};RGAX3\TothL;;;OW02E-AX1;Audit Trail configuration;
 2021-06-01 05:30:43;;System Condition Event;Controller_4   (0000) Status OK;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:30:43;;Process Simple Event;L Falling;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 05:30:46;;System Condition Event;Controller_4   (0000) Channel error;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:30:47;;System Condition Event;Controller_4   (0000) Status OK;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:30:50;Control Module;AuditEvent_OperatorAction;HSICmd.Man0 False -> True ;False;True;[Control Structure]Root/RGAX1_CN/RGAX1_PR/Applications/Application_3/Control Modules/U_32B10_00/PAR SZED21AA/KSVG11076/KSVG11076;KSVG11076;Parlat szedo;{E3F3A180-3037-40B9-9B38-6BE13A855CBE};RGAX3\TothL;;;OW02E-AX1;Audit Trail configuration;
 2021-06-01 05:30:50;;System Condition Event;Controller_4   (0000) Channel error;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:30:51;;System Condition Event;Controller_4   (0000) Status OK;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:30:52;;System Condition Event;Controller_4   (0000) Channel error;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:30:52;Control Module;AuditEvent_OperatorAction;HSICmd.Man0 False -> True ;False;True;[Control Structure]Root/RGAX1_CN/RGAX1_PR/Applications/Application_3/Control Modules/U_32B10_00/REFLUX10C/KSVG11053/KSVG11053;KSVG11053;parlat gombcsap BE;{2229D455-688C-4272-893E-E9268AC71354};RGAX3\TothL;;;OW02E-AX1;Audit Trail configuration;
 2021-06-01 05:30:53;;System Condition Event;Controller_4   (0000) Status OK;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:30:53;;Process Simple Event;Abnormal state Rising;;;;E104_Legzo_BI;GCS_Interlock;E104_Legzo_BI;;;;;;9000
 2021-06-01 05:30:54;Control Module;AuditEvent_OperatorAction;HSICmd.Man1 False -> True ;False;True;[Control Structure]Root/RGAX1_CN/RGAX1_PR/Applications/Application_3/Control Modules/U_32B10_00/LEGZO04A/KSVG11064/KSVG11064;KSVG11064;autoklav legzo BE;{3E5FA44E-327D-4FFC-B585-159A7C1A4234};RGAX3\TothL;;;OW02E-AX1;Audit Trail configuration;
 2021-06-01 05:30:55;;System Condition Event;Controller_4   (0000) Channel error;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:30:57;;System Condition Event;Controller_4   (0000) Status OK;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:30:59;;System Condition Event;Controller_4   (0000) Channel error;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:31:00;;Process Simple Event;L Rising;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 05:31:01;;System Condition Event;Controller_4   (0000) Status OK;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:31:01;;System Simple Event;Controller_4   (0000) Warning on backup unit,  Redundant mode enabled;;;;3;;172.16.84.164-3;;;;;;9950
 2021-06-01 05:31:01;;System Simple Event;Controller_4   (0000) Redundant mode enabled;;;;3;;172.16.84.164-3;;;;;;9950
 2021-06-01 05:31:02;;System Condition Event;Controller_4   (0000) Channel error;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:31:03;;System Condition Event;Controller_4   (0000) Status OK;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:31:03;;Process Simple Event;L Falling;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 05:31:05;;Process Simple Event;LLL Falling;;;;PIT11511;autoklav nyomas;PIT11511;;;;;;123
 2021-06-01 05:31:05;;System Condition Event;Controller_4   (0000) Channel error;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:31:06;;System Condition Event;Controller_4   (0000) Status OK;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:31:08;;System Condition Event;Controller_4   (0000) Channel error;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:31:09;;System Condition Event;Controller_4   (0000) Status OK;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:31:12;;System Condition Event;Controller_4   (0000) Channel error;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:31:13;;System Condition Event;Controller_4   (0000) Status OK;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:31:15;;System Condition Event;Controller_4   (0000) Channel error;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:31:20;;Process Simple Event;L Rising;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 05:31:22;;Process Simple Event;MOP not completed activated;;;;KIFAGY2;2 gcs, egymáshoz reteszelve;KIFAGY2Un;;;;;;1
 2021-06-01 05:31:23;;Process Simple Event;L Falling;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 05:31:23;;System Condition Event;Controller_4   (0000) Status OK;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:31:24;;System Condition Event;Controller_4   (0000) Channel error;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:31:25;;System Condition Event;Controller_4   (0000) Status OK;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:31:26;;System Condition Event;Controller_4   (0000) Channel error;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:31:29;;System Condition Event;Controller_4   (0000) Status OK;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:31:31;;System Condition Event;Controller_4   (0000) Channel error;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:31:32;;System Condition Event;Controller_4   (0000) Status OK;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:31:32;;Process Simple Event;MOP not completed activated;;;;KIFAGY2;2 gcs, egymáshoz reteszelve;KIFAGY2Un;;;;;;1
 2021-06-01 05:31:34;;System Condition Event;Controller_4   (0000) Channel error;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:31:36;;System Condition Event;Controller_4   (0000) Status OK;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:31:37;;Services;Failed to collect 1 logs via collector OPC;;;;Basic History on CS01-UNI2;;{92530D91-0F50-4DFD-B3FD-00B04AC97A7D};;;;CS01-UNI2;AdvHtHistorySrv;
 2021-06-01 05:31:37;;Process Simple Event;MOP not completed activated;;;;KIFAGY1;2 gcs, egymáshoz reteszelve;KIFAGY1Un;;;;;;1
 2021-06-01 05:31:38;;System Condition Event;Controller_4   (0000) Channel error;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
 2021-06-01 05:31:39;;System Condition Event;Controller_4   (0000) Status OK;;;;16;;172.16.96.154-3.81.16;;HWError;HWError;;;9950
